Id,sales
114_22_1424,72.46236682995203
114_22_1472,75.37298106351214
114_22_1508,77.42081010946332
114_22_1542,78.7476660207479
114_22_1548,79.76565868305657
114_22_1599,82.72207724063512
114_31_1629,81.95603881503378
114_31_1672,84.42893454562765
114_31_1694,85.72758237201722
114_31_1727,87.6531013343184
114_31_1753,89.18623401806728
114_33_2294,120.17011472142698
114_33_2332,122.43043864637966
114_33_2492,131.82646462762912
114_33_2768,147.92247260938316
114_33_2794,149.4432978448435
114_33_2818,150.791663923567
114_33_2853,152.90194949089354
114_33_2932,157.59318823815266
114_33_2935,157.87275746670986
114_33_3004,161.82322941527136
114_33_3008,162.07501122698216
114_33_3021,162.83376067602467
221_11_74,-3.9079599870815955
221_11_337,11.383888980103313
221_12_423,16.313308278260465
221_12_432,16.68719018059071
221_21_581,22.66986940008735
221_21_611,24.501249561305166
221_21_631,25.53581494658116
221_21_659,27.269015387281712
221_21_743,32.19319739182757
221_21_797,35.42323001917878
221_21_868,39.42904274512124
221_21_904,41.63753294155348
221_21_926,42.77884548246465
221_21_972,45.637094823705375
221_21_973,45.6377150755005
221_21_1054,50.450050743022956
221_22_1135,54.774911171903625
221_22_1173,56.90172929434607
221_22_1190,58.0836093512721
221_22_1196,58.35080524663334
221_22_1228,60.016126949652374
221_22_1240,60.912841723234436
221_22_1242,61.10492627048543
221_22_1275,62.947619904514596
221_22_1322,65.70281697848668
221_22_1328,66.12265313866116
221_22_1365,68.12373907384085
221_22_1424,71.68218084114949
221_22_1472,74.5927950747096
221_22_1508,76.64062412066077
221_22_1542,77.96748003194536
221_22_1548,78.98547269425403
221_22_1599,81.94189125183257
221_31_1629,81.17585282623124
221_31_1672,83.64874855682511
221_31_1694,84.94739638321467
221_31_1727,86.87291534551585
221_31_1753,88.40604802926472
221_33_2294,119.38992873262443
221_33_2332,121.6502526575771
221_33_2492,131.04627863882658
221_33_2768,147.14228662058062
221_33_2794,148.66311185604096
221_33_2818,150.01147793476449
221_33_2853,152.12176350209103
221_33_2932,156.81300224935012
221_33_2935,157.0925714779073
221_33_3004,161.0430434264688
221_33_3008,161.2948252381796
221_33_3021,162.05357468722215
222_11_74,-3.915192574586047
222_11_337,11.376656392598864
222_12_423,16.306075690756018
222_12_432,16.67995759308626
222_21_581,22.662636812582896
222_21_611,24.49401697380071
222_21_631,25.52858235907671
222_21_659,27.26178279977726
222_21_743,32.18596480432312
222_21_797,35.415997431674334
222_21_868,39.42181015761679
222_21_904,41.63030035404902
222_21_926,42.771612894960185
222_21_972,45.62986223620093
222_21_973,45.63048248799604
222_21_1054,50.44281815551851
222_22_1135,54.76767858439918
222_22_1173,56.89449670684162
222_22_1190,58.076376763767655
222_22_1196,58.343572659128895
222_22_1228,60.00889436214793
222_22_1240,60.90560913572999
222_22_1242,61.09769368298098
222_22_1275,62.94038731701015
222_22_1322,65.69558439098223
222_22_1328,66.11542055115672
222_22_1365,68.1165064863364
222_22_1424,71.67494825364504
222_22_1472,74.58556248720514
222_22_1508,76.63339153315633
222_22_1542,77.9602474444409
222_22_1548,78.97824010674957
222_22_1599,81.93465866432813
222_31_1629,81.16862023872679
222_31_1672,83.64151596932066
222_31_1694,84.94016379571022
222_31_1727,86.86568275801139
222_31_1753,88.39881544176028
222_33_2294,119.38269614511997
222_33_2332,121.64302007007265
222_33_2492,131.03904605132212
222_33_2768,147.1350540330762
222_33_2794,148.65587926853652
222_33_2818,150.00424534726002
222_33_2853,152.11453091458657
222_33_2932,156.8057696618457
222_33_2935,157.08533889040285
222_33_3004,161.03581083896438
222_33_3008,161.28759265067518
222_33_3021,162.0463420997177
223_11_74,-3.9224251620904975
223_11_337,11.35811425801844
223_12_423,16.298843103251563
223_12_432,16.672725005581807
223_21_581,22.65507159134092
223_21_611,24.486784386296264
223_21_631,25.52134977157226
223_21_659,27.254550212272814
223_21_743,32.178732216818666
223_21_797,35.44668509024813
223_21_868,39.41457757011233
223_21_904,41.62306776654457
223_21_926,42.76438030745574
223_21_972,45.62262964869648
223_21_973,45.623249900491594
223_21_1054,50.43558556801406
223_22_1135,54.76044599689472
223_22_1173,56.887264119337175
223_22_1190,58.06914417626321
223_22_1196,58.33634007162445
223_22_1228,60.00166177464348
223_22_1240,60.89837654822554
223_22_1242,61.090461095476535
223_22_1275,62.9331547295057
223_22_1322,65.68835180347779
223_22_1328,66.10818796365227
223_22_1365,68.10927389883196
223_22_1424,71.6677156661406
223_22_1472,74.5783298997007
223_22_1508,76.62615894565187
223_22_1542,77.95301485693645
223_22_1548,78.97100751924512
223_22_1599,81.92742607682366
223_31_1629,81.16138765122234
223_31_1672,83.63428338181622
223_31_1694,84.93293120820577
223_31_1727,86.85845017050694
223_31_1753,88.39158285425582
223_33_2294,119.37546355761552
223_33_2332,121.6357874825682
223_33_2492,131.03181346381768
223_33_2768,147.12782144557173
223_33_2794,148.64864668103206
223_33_2818,149.9970127597556
223_33_2853,152.1072983270821
223_33_2932,156.79853707434123
223_33_2935,157.07810630289842
223_33_3004,161.02857825145992
223_33_3008,161.28036006317072
223_33_3021,162.03910951221326
331_11_74,-4.948534714503003
331_11_337,10.330617955490503
331_12_423,15.274552965462266
331_12_432,15.639424716132595
331_21_581,21.62745372756765
331_21_611,23.46439187940489
331_21_631,24.503506612734732
331_21_659,26.231237958700646
331_21_743,31.15541996324649
331_21_797,34.39149223972141
331_21_868,38.39673441127479
331_21_904,40.596429175597116
331_21_926,41.7465371486182
331_21_972,44.58998969293129
331_21_973,44.59674074767406
331_21_1054,49.417829872108484
331_22_1135,53.742602838057195
331_22_1173,55.86942096049964
331_22_1190,57.05138848035763
331_22_1196,57.31849691278691
331_22_1228,58.983818615805944
331_22_1240,59.880533389388006
331_22_1242,60.06714884190436
331_22_1275,61.91531157066818
331_22_1322,64.67050864464026
331_22_1328,65.08057009987903
331_22_1365,67.09143073999444
331_22_1424,70.64987250730307
331_22_1472,73.55501764612855
331_22_1508,75.60831578681434
331_22_1542,76.93517169809893
331_22_1548,77.9531643604076
331_22_1599,80.90958291798614
331_31_1629,80.14124319305287
331_31_1672,82.61701077736777
331_31_1694,83.91565860375734
331_31_1727,85.84117756605849
331_31_1753,87.37431024980738
331_33_2294,118.35770786170997
331_33_2332,120.61851487811977
331_33_2492,130.01454085936925
331_33_2768,146.10450919199957
331_33_2794,147.62533442745988
331_33_2818,148.97916960091803
331_33_2853,151.08398607350995
331_33_2932,155.7787062293489
331_33_2935,156.00168740946134
331_33_3004,160.01130564701148
331_33_3008,160.26308745872225
331_33_3021,161.0218369077648
332_11_74,-4.9557673020074535
332_11_337,10.323385367986052
332_12_423,15.26732037795782
332_12_432,15.632192128628148
332_21_581,21.620221140063205
332_21_611,23.457159291900442
332_21_631,24.49627402523028
332_21_659,26.224005371196196
332_21_743,31.148187375742037
332_21_797,34.38425965221696
332_21_868,38.389501823770345
332_21_904,40.58919658809267
332_21_926,41.739304561113755
332_21_972,44.58275710542684
332_21_973,44.589508160169615
332_21_1054,49.41059728460402
332_22_1135,53.73537025055272
332_22_1173,55.86218837299518
332_22_1190,57.04415589285317
332_22_1196,57.31126432528245
332_22_1228,58.97658602830148
332_22_1240,59.873300801883545
332_22_1242,60.0599162543999
332_22_1275,61.90807898316372
332_22_1322,64.66327605713579
332_22_1328,65.07333751237456
332_22_1365,67.08419815248996
332_22_1424,70.64263991979861
332_22_1472,73.54778505862409
332_22_1508,75.60108319930988
332_22_1542,76.92793911059447
332_22_1548,77.94593177290314
332_22_1599,80.90235033048168
332_31_1629,80.13401060554841
332_31_1672,82.6097781898633
332_31_1694,83.90842601625285
332_31_1727,85.83394497855403
332_31_1753,87.3670776623029
332_33_2294,118.35047527420552
332_33_2332,120.61128229061532
332_33_2492,130.00730827186482
332_33_2768,146.0972766044951
332_33_2794,147.61810183995544
332_33_2818,148.97193701341362
332_33_2853,151.0767534860055
332_33_2932,155.77147364184444
332_33_2935,155.9944548219569
332_33_3004,160.00407305950702
332_33_3008,160.25585487121782
332_33_3021,161.01460432026033
333_11_74,-4.918363296761822
333_11_337,10.3161527804816
333_12_423,15.260087790453365
333_12_432,15.624959541123694
333_21_581,21.612988552558754
333_21_611,23.449926704395992
333_21_631,24.489041437725835
333_21_659,26.216772783691745
333_21_743,31.14095478823759
333_21_797,34.37702706471251
333_21_868,38.3822692362659
333_21_904,40.58196400058822
333_21_926,41.73207197360931
333_21_972,44.57552451792238
333_21_973,44.58227557266517
333_21_1054,49.403364697099576
333_22_1135,53.72813766304827
333_22_1173,55.85495578549073
333_22_1190,57.03692330534872
333_22_1196,57.304031737778004
333_22_1228,58.969353440797036
333_22_1240,59.8660682143791
333_22_1242,60.052683666895454
333_22_1275,61.90084639565926
333_22_1322,64.65604346963134
333_22_1328,65.06610492487012
333_22_1365,67.07696556498551
333_22_1424,70.63540733229415
333_22_1472,73.54055247111964
333_22_1508,75.59385061180544
333_22_1542,76.92070652309002
333_22_1548,77.93869918539869
333_22_1599,80.89511774297723
333_31_1629,80.12677801804395
333_31_1672,82.60254560235884
333_31_1694,83.9011934287484
333_31_1727,85.82671239104958
333_31_1753,87.35984507479846
333_33_2294,118.34324268670107
333_33_2332,120.60404970311086
333_33_2492,130.00007568436035
333_33_2768,146.09004401699067
333_33_2794,147.61086925245098
333_33_2818,148.9414200642822
333_33_2853,151.06952089850105
333_33_2932,155.76424105433998
333_33_2935,155.98722223445245
333_33_3004,159.99684047200256
333_33_3008,160.24862228371336
333_33_3021,161.0073717327559
111_11_74,-3.106076235765705
111_11_337,12.174463184343235
111_12_423,17.11519202957636
111_12_432,17.489073931906603
111_21_581,23.471420517665713
111_21_611,25.303133312621057
111_21_631,26.337698697897054
111_21_659,28.070899138597603
111_21_743,32.99508114314346
111_21_797,36.225113770494666
111_21_868,40.23092649643712
111_21_904,42.43609035549408
111_21_926,43.58072923378053
111_21_972,46.429650872828255
111_21_973,46.439598826816386
111_21_1054,51.251934494338855
111_22_1135,55.57679492321951
111_22_1173,57.70361304566195
111_22_1190,58.885493102587986
111_22_1196,59.15268899794924
111_22_1228,60.81801070096827
111_22_1240,61.714725474550335
111_22_1242,61.90681002180133
111_22_1275,63.749503655830495
111_22_1322,66.50470072980258
111_22_1328,66.92453688997706
111_22_1365,68.92562282515676
111_22_1424,72.48406459246539
111_22_1472,75.3946788260255
111_22_1508,77.44250787197666
111_22_1542,78.76936378326124
111_22_1548,79.78735644556991
111_22_1599,82.74377500314846
111_31_1629,81.97773657754713
111_31_1672,84.45063230814101
111_31_1694,85.74928013453058
111_31_1727,87.67479909683173
111_31_1753,89.20793178058062
111_33_2294,120.19181248394032
111_33_2332,122.45213640889301
111_33_2492,131.84816239014245
111_33_2768,147.94417037189652
111_33_2794,149.46499560735685
111_33_2818,150.81336168608038
111_33_2853,152.9236472534069
111_33_2932,157.61488600066602
111_33_2935,157.89445522922318
111_33_3004,161.8449271777847
111_33_3008,162.0967089894955
111_33_3021,162.85545843853802
112_11_74,-3.1133088232701556
112_11_337,12.167230596838783
112_12_423,17.107959442071905
112_12_432,17.48184134440215
112_21_581,23.46418793016126
112_21_611,25.295900725116603
112_21_631,26.330466110392603
112_21_659,28.063666551093156
112_21_743,32.98784855563901
112_21_797,36.21788118299022
112_21_868,40.223693908932674
112_21_904,42.42885776798963
112_21_926,43.573496646276084
112_21_972,46.42241828532381
112_21_973,46.43236623931194
112_21_1054,51.24470190683441
112_22_1135,55.56956233571506
112_22_1173,57.696380458157506
112_22_1190,58.87826051508354
112_22_1196,59.14545641044478
112_22_1228,60.81077811346381
112_22_1240,61.70749288704589
112_22_1242,61.89957743429688
112_22_1275,63.74227106832605
112_22_1322,66.49746814229813
112_22_1328,66.91730430247262
112_22_1365,68.9183902376523
112_22_1424,72.47683200496094
112_22_1472,75.38744623852104
112_22_1508,77.43527528447221
112_22_1542,78.7621311957568
112_22_1548,79.78012385806547
112_22_1599,82.73654241564401
112_31_1629,81.97050399004269
112_31_1672,84.44339972063656
112_31_1694,85.74204754702613
112_31_1727,87.66756650932729
112_31_1753,89.20069919307618
112_33_2294,120.18457989643588
112_33_2332,122.44490382138856
112_33_2492,131.84092980263802
112_33_2768,147.93693778439206
112_33_2794,149.4577630198524
112_33_2818,150.8061290985759
112_33_2853,152.91641466590244
112_33_2932,157.60765341316156
112_33_2935,157.88722264171875
112_33_3004,161.83769459028025
112_33_3008,162.08947640199105
112_33_3021,162.84822585103356
113_11_74,-3.120541410774607
113_11_337,12.159998009334332
113_12_423,17.100726854567455
113_12_432,17.4746087568977
113_21_581,23.456955342656805
113_21_611,25.28866813761215
113_21_631,26.323233522888145
113_21_659,28.0564339635887
113_21_743,32.98061596813455
113_21_797,36.21064859548577
113_21_868,40.21646132142823
113_21_904,42.42162518048519
113_21_926,43.56626405877162
113_21_972,46.415185697819346
113_21_973,46.42513365180748
113_21_1054,51.237469319329946
113_22_1135,55.5623297482106
113_22_1173,57.68914787065306
113_22_1190,58.87102792757909
113_22_1196,59.13822382294033
113_22_1228,60.803545525959365
113_22_1240,61.700260299541426
113_22_1242,61.89234484679242
113_22_1275,63.7350384808216
113_22_1322,66.49023555479367
113_22_1328,66.91007171496817
113_22_1365,68.91115765014786
113_22_1424,72.4695994174565
113_22_1472,75.3802136510166
113_22_1508,77.42804269696776
113_22_1542,78.75489860825235
113_22_1548,79.77289127056102
113_22_1599,82.72930982813956
113_31_1629,81.96327140253824
113_31_1672,84.43616713313212
113_31_1694,85.73481495952167
113_31_1727,87.66831713152352
113_31_1753,89.19346660557173
113_33_2294,120.17734730893143
113_33_2332,122.4376712338841
113_33_2492,131.83369721513355
113_33_2768,147.92970519688762
113_33_2794,149.45053043234793
113_33_2818,150.79889651107146
113_33_2853,152.909182078398
113_33_2932,157.60042082565712
113_33_2935,157.8799900542143
113_33_3004,161.83112727025085
113_33_3008,162.0822438144866
113_33_3021,162.84099326352913
114_11_74,-3.1277739982790576
114_11_337,12.152765421829884
114_12_423,17.093494267063008
114_12_432,17.46737616939325
114_21_581,23.449722755152358
114_21_611,25.2814355501077
114_21_631,26.3160009353837
114_21_659,28.04920137608425
114_21_743,32.9733833806301
114_21_797,36.20341600798131
114_21_868,40.209228733923766
114_21_904,42.414392592980725
114_21_926,43.559031471267176
114_21_972,46.4079531103149
114_21_973,46.41790106430303
114_21_1054,51.2302367318255
114_22_1135,55.555097160706154
114_22_1173,57.68191528314861
114_22_1190,58.86379534007463
114_22_1196,59.130991235435886
114_22_1228,60.79631293845492
114_22_1240,61.69302771203698
114_22_1242,61.88511225928797
114_22_1275,63.72780589331714
114_22_1322,66.48300296728922
114_22_1328,66.90283912746372
114_22_1365,68.90392506264341
114_22_1424,72.46236682995203
114_22_1472,75.37298106351214
114_22_1508,77.42081010946332
114_22_1542,78.7476660207479
114_22_1548,79.76565868305657
114_22_1599,82.72207724063512
114_31_1629,81.95603881503378
114_31_1672,84.42893454562765
114_31_1694,85.72758237201722
114_31_1727,87.6531013343184
114_31_1753,89.18623401806728
114_33_2294,120.17011472142698
114_33_2332,122.43043864637966
114_33_2492,131.82646462762912
114_33_2768,147.92247260938316
114_33_2794,149.4432978448435
114_33_2818,150.791663923567
114_33_2853,152.90194949089354
114_33_2932,157.59318823815266
114_33_2935,157.87275746670986
114_33_3004,161.82322941527136
114_33_3008,162.07501122698216
114_33_3021,162.83376067602467
221_11_74,-3.9079599870815955
221_11_337,11.383888980103313
221_12_423,16.313308278260465
221_12_432,16.68719018059071
221_21_581,22.66986940008735
221_21_611,24.501249561305166
221_21_631,25.53581494658116
221_21_659,27.269015387281712
221_21_743,32.19319739182757
221_21_797,35.42323001917878
221_21_868,39.42904274512124
221_21_904,41.63753294155348
221_21_926,42.77884548246465
221_21_972,45.637094823705375
221_21_973,45.6377150755005
221_21_1054,50.450050743022956
221_22_1135,54.774911171903625
221_22_1173,56.90172929434607
221_22_1190,58.0836093512721
221_22_1196,58.35080524663334
221_22_1228,60.016126949652374
221_22_1240,60.912841723234436
221_22_1242,61.10492627048543
221_22_1275,62.947619904514596
221_22_1322,65.70281697848668
221_22_1328,66.12265313866116
221_22_1365,68.12373907384085
221_22_1424,71.68218084114949
221_22_1472,74.5927950747096
221_22_1508,76.64062412066077
221_22_1542,77.96748003194536
221_22_1548,78.98547269425403
221_22_1599,81.94189125183257
221_31_1629,81.17585282623124
221_31_1672,83.64874855682511
221_31_1694,84.94739638321467
221_31_1727,86.87291534551585
221_31_1753,88.40604802926472
221_33_2294,119.38992873262443
221_33_2332,121.6502526575771
221_33_2492,131.04627863882658
221_33_2768,147.14228662058062
221_33_2794,148.66311185604096
221_33_2818,150.01147793476449
221_33_2853,152.12176350209103
221_33_2932,156.81300224935012
221_33_2935,157.0925714779073
221_33_3004,161.0430434264688
221_33_3008,161.2948252381796
221_33_3021,162.05357468722215
222_11_74,-3.915192574586047
222_11_337,11.376656392598864
222_12_423,16.306075690756018
222_12_432,16.67995759308626
222_21_581,22.662636812582896
222_21_611,24.49401697380071
222_21_631,25.52858235907671
222_21_659,27.26178279977726
222_21_743,32.18596480432312
222_21_797,35.415997431674334
222_21_868,39.42181015761679
222_21_904,41.63030035404902
222_21_926,42.771612894960185
222_21_972,45.62986223620093
222_21_973,45.63048248799604
222_21_1054,50.44281815551851
222_22_1135,54.76767858439918
222_22_1173,56.89449670684162
222_22_1190,58.076376763767655
222_22_1196,58.343572659128895
222_22_1228,60.00889436214793
222_22_1240,60.90560913572999
222_22_1242,61.09769368298098
222_22_1275,62.94038731701015
222_22_1322,65.69558439098223
222_22_1328,66.11542055115672
222_22_1365,68.1165064863364
222_22_1424,71.67494825364504
222_22_1472,74.58556248720514
222_22_1508,76.63339153315633
222_22_1542,77.9602474444409
222_22_1548,78.97824010674957
222_22_1599,81.93465866432813
222_31_1629,81.16862023872679
222_31_1672,83.64151596932066
222_31_1694,84.94016379571022
222_31_1727,86.86568275801139
222_31_1753,88.39881544176028
222_33_2294,119.38269614511997
222_33_2332,121.64302007007265
222_33_2492,131.03904605132212
222_33_2768,147.1350540330762
222_33_2794,148.65587926853652
222_33_2818,150.00424534726002
222_33_2853,152.11453091458657
222_33_2932,156.8057696618457
222_33_2935,157.08533889040285
222_33_3004,161.03581083896438
222_33_3008,161.28759265067518
222_33_3021,162.0463420997177
223_11_74,-3.9224251620904975
223_11_337,11.35811425801844
223_12_423,16.298843103251563
223_12_432,16.672725005581807
223_21_581,22.65507159134092
223_21_611,24.486784386296264
223_21_631,25.52134977157226
223_21_659,27.254550212272814
223_21_743,32.178732216818666
223_21_797,35.44668509024813
223_21_868,39.41457757011233
223_21_904,41.62306776654457
223_21_926,42.76438030745574
223_21_972,45.62262964869648
223_21_973,45.623249900491594
223_21_1054,50.43558556801406
223_22_1135,54.76044599689472
223_22_1173,56.887264119337175
223_22_1190,58.06914417626321
223_22_1196,58.33634007162445
223_22_1228,60.00166177464348
223_22_1240,60.89837654822554
223_22_1242,61.090461095476535
223_22_1275,62.9331547295057
223_22_1322,65.68835180347779
223_22_1328,66.10818796365227
223_22_1365,68.10927389883196
223_22_1424,71.6677156661406
223_22_1472,74.5783298997007
223_22_1508,76.62615894565187
223_22_1542,77.95301485693645
223_22_1548,78.97100751924512
223_22_1599,81.92742607682366
223_31_1629,81.16138765122234
223_31_1672,83.63428338181622
223_31_1694,84.93293120820577
223_31_1727,86.85845017050694
223_31_1753,88.39158285425582
223_33_2294,119.37546355761552
223_33_2332,121.6357874825682
223_33_2492,131.03181346381768
223_33_2768,147.12782144557173
223_33_2794,148.64864668103206
223_33_2818,149.9970127597556
223_33_2853,152.1072983270821
223_33_2932,156.79853707434123
223_33_2935,157.07810630289842
223_33_3004,161.02857825145992
223_33_3008,161.28036006317072
223_33_3021,162.03910951221326
331_11_74,-4.948534714503003
331_11_337,10.330617955490503
331_12_423,15.274552965462266
331_12_432,15.639424716132595
331_21_581,21.62745372756765
331_21_611,23.46439187940489
331_21_631,24.503506612734732
331_21_659,26.231237958700646
331_21_743,31.15541996324649
331_21_797,34.39149223972141
331_21_868,38.39673441127479
331_21_904,40.596429175597116
331_21_926,41.7465371486182
331_21_972,44.58998969293129
331_21_973,44.59674074767406
331_21_1054,49.417829872108484
331_22_1135,53.742602838057195
331_22_1173,55.86942096049964
331_22_1190,57.05138848035763
331_22_1196,57.31849691278691
331_22_1228,58.983818615805944
331_22_1240,59.880533389388006
331_22_1242,60.06714884190436
331_22_1275,61.91531157066818
331_22_1322,64.67050864464026
331_22_1328,65.08057009987903
331_22_1365,67.09143073999444
331_22_1424,70.64987250730307
331_22_1472,73.55501764612855
331_22_1508,75.60831578681434
331_22_1542,76.93517169809893
331_22_1548,77.9531643604076
331_22_1599,80.90958291798614
331_31_1629,80.14124319305287
331_31_1672,82.61701077736777
331_31_1694,83.91565860375734
331_31_1727,85.84117756605849
331_31_1753,87.37431024980738
331_33_2294,118.35770786170997
331_33_2332,120.61851487811977
331_33_2492,130.01454085936925
331_33_2768,146.10450919199957
331_33_2794,147.62533442745988
331_33_2818,148.97916960091803
331_33_2853,151.08398607350995
331_33_2932,155.7787062293489
331_33_2935,156.00168740946134
331_33_3004,160.01130564701148
331_33_3008,160.26308745872225
331_33_3021,161.0218369077648
332_11_74,-4.9557673020074535
332_11_337,10.323385367986052
332_12_423,15.26732037795782
332_12_432,15.632192128628148
332_21_581,21.620221140063205
332_21_611,23.457159291900442
332_21_631,24.49627402523028
332_21_659,26.224005371196196
332_21_743,31.148187375742037
332_21_797,34.38425965221696
332_21_868,38.389501823770345
332_21_904,40.58919658809267
332_21_926,41.739304561113755
332_21_972,44.58275710542684
332_21_973,44.589508160169615
332_21_1054,49.41059728460402
332_22_1135,53.73537025055272
332_22_1173,55.86218837299518
332_22_1190,57.04415589285317
332_22_1196,57.31126432528245
332_22_1228,58.97658602830148
332_22_1240,59.873300801883545
332_22_1242,60.0599162543999
332_22_1275,61.90807898316372
332_22_1322,64.66327605713579
332_22_1328,65.07333751237456
332_22_1365,67.08419815248996
332_22_1424,70.64263991979861
332_22_1472,73.54778505862409
332_22_1508,75.60108319930988
332_22_1542,76.92793911059447
332_22_1548,77.94593177290314
332_22_1599,80.90235033048168
332_31_1629,80.13401060554841
332_31_1672,82.6097781898633
332_31_1694,83.90842601625285
332_31_1727,85.83394497855403
332_31_1753,87.3670776623029
332_33_2294,118.35047527420552
332_33_2332,120.61128229061532
332_33_2492,130.00730827186482
332_33_2768,146.0972766044951
332_33_2794,147.61810183995544
332_33_2818,148.97193701341362
332_33_2853,151.0767534860055
332_33_2932,155.77147364184444
332_33_2935,155.9944548219569
332_33_3004,160.00407305950702
332_33_3008,160.25585487121782
332_33_3021,161.01460432026033
333_11_74,-4.918363296761822
333_11_337,10.3161527804816
333_12_423,15.260087790453365
333_12_432,15.624959541123694
333_21_581,21.612988552558754
333_21_611,23.449926704395992
333_21_631,24.489041437725835
333_21_659,26.216772783691745
333_21_743,31.14095478823759
333_21_797,34.37702706471251
333_21_868,38.3822692362659
333_21_904,40.58196400058822
333_21_926,41.73207197360931
333_21_972,44.57552451792238
333_21_973,44.58227557266517
333_21_1054,49.403364697099576
333_22_1135,53.72813766304827
333_22_1173,55.85495578549073
333_22_1190,57.03692330534872
333_22_1196,57.304031737778004
333_22_1228,58.969353440797036
333_22_1240,59.8660682143791
333_22_1242,60.052683666895454
333_22_1275,61.90084639565926
333_22_1322,64.65604346963134
333_22_1328,65.06610492487012
333_22_1365,67.07696556498551
333_22_1424,70.63540733229415
333_22_1472,73.54055247111964
333_22_1508,75.59385061180544
333_22_1542,76.92070652309002
333_22_1548,77.93869918539869
333_22_1599,80.89511774297723
333_31_1629,80.12677801804395
333_31_1672,82.60254560235884
333_31_1694,83.9011934287484
333_31_1727,85.82671239104958
333_31_1753,87.35984507479846
333_33_2294,118.34324268670107
333_33_2332,120.60404970311086
333_33_2492,130.00007568436035
333_33_2768,146.09004401699067
333_33_2794,147.61086925245098
333_33_2818,148.9414200642822
333_33_2853,151.06952089850105
333_33_2932,155.76424105433998
333_33_2935,155.98722223445245
333_33_3004,159.99684047200256
333_33_3008,160.24862228371336
333_33_3021,161.0073717327559
111_11_74,-3.106076235765705
111_11_337,12.174463184343235
111_12_423,17.11519202957636
111_12_432,17.489073931906603
111_21_581,23.471420517665713
111_21_611,25.303133312621057
111_21_631,26.337698697897054
111_21_659,28.070899138597603
111_21_743,32.99508114314346
111_21_797,36.225113770494666
111_21_868,40.23092649643712
111_21_904,42.43609035549408
111_21_926,43.58072923378053
111_21_972,46.429650872828255
111_21_973,46.439598826816386
111_21_1054,51.251934494338855
111_22_1135,55.57679492321951
111_22_1173,57.70361304566195
111_22_1190,58.885493102587986
111_22_1196,59.15268899794924
111_22_1228,60.81801070096827
111_22_1240,61.714725474550335
111_22_1242,61.90681002180133
111_22_1275,63.749503655830495
111_22_1322,66.50470072980258
111_22_1328,66.92453688997706
111_22_1365,68.92562282515676
111_22_1424,72.48406459246539
111_22_1472,75.3946788260255
111_22_1508,77.44250787197666
111_22_1542,78.76936378326124
111_22_1548,79.78735644556991
111_22_1599,82.74377500314846
111_31_1629,81.97773657754713
111_31_1672,84.45063230814101
111_31_1694,85.74928013453058
111_31_1727,87.67479909683173
111_31_1753,89.20793178058062
111_33_2294,120.19181248394032
111_33_2332,122.45213640889301
111_33_2492,131.84816239014245
111_33_2768,147.94417037189652
111_33_2794,149.46499560735685
111_33_2818,150.81336168608038
111_33_2853,152.9236472534069
111_33_2932,157.61488600066602
111_33_2935,157.89445522922318
111_33_3004,161.8449271777847
111_33_3008,162.0967089894955
111_33_3021,162.85545843853802
112_11_74,-3.1133088232701556
112_11_337,12.167230596838783
112_12_423,17.107959442071905
112_12_432,17.48184134440215
112_21_581,23.46418793016126
112_21_611,25.295900725116603
112_21_631,26.330466110392603
112_21_659,28.063666551093156
112_21_743,32.98784855563901
112_21_797,36.21788118299022
112_21_868,40.223693908932674
112_21_904,42.42885776798963
112_21_926,43.573496646276084
112_21_972,46.42241828532381
112_21_973,46.43236623931194
112_21_1054,51.24470190683441
112_22_1135,55.56956233571506
112_22_1173,57.696380458157506
112_22_1190,58.87826051508354
112_22_1196,59.14545641044478
112_22_1228,60.81077811346381
112_22_1240,61.70749288704589
112_22_1242,61.89957743429688
112_22_1275,63.74227106832605
112_22_1322,66.49746814229813
112_22_1328,66.91730430247262
112_22_1365,68.9183902376523
112_22_1424,72.47683200496094
112_22_1472,75.38744623852104
112_22_1508,77.43527528447221
112_22_1542,78.7621311957568
112_22_1548,79.78012385806547
112_22_1599,82.73654241564401
112_31_1629,81.97050399004269
112_31_1672,84.44339972063656
112_31_1694,85.74204754702613
112_31_1727,87.66756650932729
112_31_1753,89.20069919307618
112_33_2294,120.18457989643588
112_33_2332,122.44490382138856
112_33_2492,131.84092980263802
112_33_2768,147.93693778439206
112_33_2794,149.4577630198524
112_33_2818,150.8061290985759
112_33_2853,152.91641466590244
112_33_2932,157.60765341316156
112_33_2935,157.88722264171875
112_33_3004,161.83769459028025
112_33_3008,162.08947640199105
112_33_3021,162.84822585103356
113_11_74,-3.120541410774607
113_11_337,12.159998009334332
113_12_423,17.100726854567455
113_12_432,17.4746087568977
113_21_581,23.456955342656805
113_21_611,25.28866813761215
113_21_631,26.323233522888145
113_21_659,28.0564339635887
113_21_743,32.98061596813455
113_21_797,36.21064859548577
113_21_868,40.21646132142823
113_21_904,42.42162518048519
113_21_926,43.56626405877162
113_21_972,46.415185697819346
113_21_973,46.42513365180748
113_21_1054,51.237469319329946
113_22_1135,55.5623297482106
113_22_1173,57.68914787065306
113_22_1190,58.87102792757909
113_22_1196,59.13822382294033
113_22_1228,60.803545525959365
113_22_1240,61.700260299541426
113_22_1242,61.89234484679242
113_22_1275,63.7350384808216
113_22_1322,66.49023555479367
113_22_1328,66.91007171496817
113_22_1365,68.91115765014786
